"# section: metrics (per scenario, per metric, per graph)"
section,scenario,metric,graph,value,suspected
metrics,confOf-ekaw_aml_15000c_p1000_deepseek_deepseek-v4-flash,ARC,union_input,13.0,
metrics,confOf-ekaw_aml_15000c_p1000_deepseek_deepseek-v4-flash,cycle_count,union_input,0.0,
metrics,confOf-ekaw_aml_15000c_p1000_deepseek_deepseek-v4-flash,syntactic_uniqueness_ratio,union_input,0.9279,
metrics,confOf-ekaw_aml_15000c_p1000_deepseek_deepseek-v4-flash,cross_onto_subclassof_count,union_input,0.0,
metrics,confOf-ekaw_aml_15000c_p1000_deepseek_deepseek-v4-flash,new_cross_onto_relations_count,union_input,0.0,
metrics,confOf-ekaw_aml_15000c_p1000_deepseek_deepseek-v4-flash,cross_onto_relations_count,union_input,0.0,
metrics,confOf-ekaw_aml_15000c_p1000_deepseek_deepseek-v4-flash,corc_per_applied_alignment,union_input,0.0,
metrics,confOf-ekaw_aml_15000c_p1000_deepseek_deepseek-v4-flash,new_intra_onto_relations_count,union_input,0.0,
metrics,confOf-ekaw_aml_15000c_p1000_deepseek_deepseek-v4-flash,triple_count_delta,union_input,0.0,
metrics,confOf-ekaw_aml_15000c_p1000_deepseek_deepseek-v4-flash,connectivity_ratio,union_input,0.8829,
metrics,confOf-ekaw_aml_15000c_p1000_deepseek_deepseek-v4-flash,triple_preservation_ratio,union_input,1.0,
metrics,confOf-ekaw_aml_15000c_p1000_deepseek_deepseek-v4-flash,annotation_coverage_ratio,union_input,0.3111,
metrics,confOf-ekaw_aml_15000c_p1000_deepseek_deepseek-v4-flash,comment_coverage_ratio,union_input,0.3111,
metrics,confOf-ekaw_aml_15000c_p1000_deepseek_deepseek-v4-flash,multi_domain_range_count,union_input,0.0,
metrics,confOf-ekaw_aml_15000c_p1000_deepseek_deepseek-v4-flash,multi_domain_range_change_per_alignment,union_input,0.0,
metrics,confOf-ekaw_aml_15000c_p1000_deepseek_deepseek-v4-flash,structural_redundancy,union_input,0.0,
metrics,confOf-ekaw_aml_15000c_p1000_deepseek_deepseek-v4-flash,ALC,union_input,80.0,
metrics,confOf-ekaw_aml_15000c_p1000_deepseek_deepseek-v4-flash,average_depth,union_input,1.8878,
