# NOTE: CoMerger timed out (3-min limit) for scenario 'swo-acm_aml_15k_p24' — comerger_ontology column absent (no data).
"# section: metrics (per scenario, per metric, per graph)"
section,scenario,metric,graph,value,suspected
metrics,swo-acm_aml_15k_p24,ARC,union_input,18.0,
metrics,swo-acm_aml_15k_p24,cycle_count,union_input,0.0,
metrics,swo-acm_aml_15k_p24,syntactic_uniqueness_ratio,union_input,0.8498,
metrics,swo-acm_aml_15k_p24,cross_onto_subclassof_count,union_input,0.0,
metrics,swo-acm_aml_15k_p24,new_cross_onto_relations_count,union_input,0.0,
metrics,swo-acm_aml_15k_p24,cross_onto_relations_count,union_input,0.0,
metrics,swo-acm_aml_15k_p24,corc_per_applied_alignment,union_input,0.0,
metrics,swo-acm_aml_15k_p24,new_intra_onto_relations_count,union_input,0.0,
metrics,swo-acm_aml_15k_p24,triple_count_delta,union_input,0.0,
metrics,swo-acm_aml_15k_p24,connectivity_ratio,union_input,0.9958,
metrics,swo-acm_aml_15k_p24,triple_preservation_ratio,union_input,1.0,
metrics,swo-acm_aml_15k_p24,annotation_coverage_ratio,union_input,0.9871,
metrics,swo-acm_aml_15k_p24,comment_coverage_ratio,union_input,0.1737,
metrics,swo-acm_aml_15k_p24,multi_domain_range_count,union_input,2.0,
metrics,swo-acm_aml_15k_p24,multi_domain_range_change_per_alignment,union_input,0.0,
metrics,swo-acm_aml_15k_p24,structural_redundancy,union_input,0.0,
metrics,swo-acm_aml_15k_p24,ALC,union_input,3661.0,
metrics,swo-acm_aml_15k_p24,average_depth,union_input,3.698,
metrics,swo-acm_aml_15k_p24,max_depth,union_input,15.0,
metrics,swo-acm_aml_15k_p24,average_breadth,union_input,7.551,
metrics,swo-acm_aml_15k_p24,max_breadth,union_input,677.0,
metrics,swo-acm_aml_15k_p24,unsatisfiable_classes,union_input,,
metrics,swo-acm_aml_15k_p24,applied_alignments,union_input,0.0,
metrics,swo-acm_aml_15k_p24,ARC,merged_ontology,1009.0,
metrics,swo-acm_aml_15k_p24,cycle_count,merged_ontology,2.0,
metrics,swo-acm_aml_15k_p24,syntactic_uniqueness_ratio,merged_ontology,0.9972,
metrics,swo-acm_aml_15k_p24,cross_onto_subclassof_count,merged_ontology,28.0,
metrics,swo-acm_aml_15k_p24,new_cross_onto_relations_count,merged_ontology,84.0,
metrics,swo-acm_aml_15k_p24,cross_onto_relations_count,merged_ontology,97.0,
metrics,swo-acm_aml_15k_p24,corc_per_applied_alignment,merged_ontology,3.7308,
metrics,swo-acm_aml_15k_p24,new_intra_onto_relations_count,merged_ontology,175.0,
metrics,swo-acm_aml_15k_p24,triple_count_delta,merged_ontology,-3425.0,
metrics,swo-acm_aml_15k_p24,connectivity_ratio,merged_ontology,0.7607,
metrics,swo-acm_aml_15k_p24,triple_preservation_ratio,merged_ontology,0.5422,
metrics,swo-acm_aml_15k_p24,annotation_coverage_ratio,merged_ontology,0.4877,
metrics,swo-acm_aml_15k_p24,comment_coverage_ratio,merged_ontology,0.4823,
metrics,swo-acm_aml_15k_p24,multi_domain_range_count,merged_ontology,2.0,
metrics,swo-acm_aml_15k_p24,multi_domain_range_change_per_alignment,merged_ontology,0.0,
metrics,swo-acm_aml_15k_p24,structural_redundancy,merged_ontology,0.007116,
metrics,swo-acm_aml_15k_p24,ALC,merged_ontology,3592.0,
metrics,swo-acm_aml_15k_p24,average_depth,merged_ontology,3.3342,
metrics,swo-acm_aml_15k_p24,max_depth,merged_ontology,15.0,
metrics,swo-acm_aml_15k_p24,average_breadth,merged_ontology,5.7436,
metrics,swo-acm_aml_15k_p24,max_breadth,merged_ontology,320.0,
metrics,swo-acm_aml_15k_p24,unsatisfiable_classes,merged_ontology,,
