# NOTE: CoMerger timed out (3-min limit) for scenario 'swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash' — comerger_ontology column absent (no data).
"# section: metrics (per scenario, per metric, per graph)"
section,scenario,metric,graph,value,suspected
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,ARC,union_input,18.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,cycle_count,union_input,0.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,syntactic_uniqueness_ratio,union_input,0.8498,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,cross_onto_subclassof_count,union_input,0.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,new_cross_onto_relations_count,union_input,0.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,cross_onto_relations_count,union_input,0.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,corc_per_applied_alignment,union_input,0.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,new_intra_onto_relations_count,union_input,0.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,triple_count_delta,union_input,0.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,connectivity_ratio,union_input,0.9958,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,triple_preservation_ratio,union_input,1.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,annotation_coverage_ratio,union_input,0.9871,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,comment_coverage_ratio,union_input,0.1737,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,multi_domain_range_count,union_input,2.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,multi_domain_range_change_per_alignment,union_input,0.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,structural_redundancy,union_input,0.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,ALC,union_input,3661.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,average_depth,union_input,3.698,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,max_depth,union_input,15.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,average_breadth,union_input,7.551,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,max_breadth,union_input,677.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,unsatisfiable_classes,union_input,,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,applied_alignments,union_input,0.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,ARC,merged_ontology,25.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,cycle_count,merged_ontology,5.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,syntactic_uniqueness_ratio,merged_ontology,0.9955,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,cross_onto_subclassof_count,merged_ontology,55.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,new_cross_onto_relations_count,merged_ontology,42.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,cross_onto_relations_count,merged_ontology,63.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,corc_per_applied_alignment,merged_ontology,2.3333,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,new_intra_onto_relations_count,merged_ontology,174.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,triple_count_delta,merged_ontology,-1065.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,connectivity_ratio,merged_ontology,0.9944,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,triple_preservation_ratio,merged_ontology,0.5795,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,annotation_coverage_ratio,merged_ontology,0.5612,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,comment_coverage_ratio,merged_ontology,0.5561,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,multi_domain_range_count,merged_ontology,2.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,multi_domain_range_change_per_alignment,merged_ontology,0.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,structural_redundancy,merged_ontology,0.013541,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,ALC,merged_ontology,3778.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,average_depth,merged_ontology,3.0633,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,max_depth,merged_ontology,15.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,average_breadth,merged_ontology,7.5008,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,max_breadth,merged_ontology,676.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,unsatisfiable_classes,merged_ontology,,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,applied_alignments,merged_ontology,27.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,ARC,applied_alignments,18.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,cycle_count,applied_alignments,0.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,syntactic_uniqueness_ratio,applied_alignments,0.8538,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,cross_onto_subclassof_count,applied_alignments,125.0,0
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,new_cross_onto_relations_count,applied_alignments,0.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,cross_onto_relations_count,applied_alignments,137.0,0
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,corc_per_applied_alignment,applied_alignments,3.186,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,new_intra_onto_relations_count,applied_alignments,0.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,triple_count_delta,applied_alignments,-58.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,connectivity_ratio,applied_alignments,0.9957,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,triple_preservation_ratio,applied_alignments,1.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,annotation_coverage_ratio,applied_alignments,0.987,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,comment_coverage_ratio,applied_alignments,0.1753,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,multi_domain_range_count,applied_alignments,2.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,multi_domain_range_change_per_alignment,applied_alignments,0.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,structural_redundancy,applied_alignments,0.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,ALC,applied_alignments,3619.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,average_depth,applied_alignments,3.6309,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,max_depth,applied_alignments,15.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,average_breadth,applied_alignments,7.5634,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,max_breadth,applied_alignments,677.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,unsatisfiable_classes,applied_alignments,,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,applied_alignments,applied_alignments,43.0,16
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,ARC,arom_ontology,18.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,cycle_count,arom_ontology,0.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,syntactic_uniqueness_ratio,arom_ontology,0.8538,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,cross_onto_subclassof_count,arom_ontology,125.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,new_cross_onto_relations_count,arom_ontology,1.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,cross_onto_relations_count,arom_ontology,127.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,corc_per_applied_alignment,arom_ontology,2.9535,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,new_intra_onto_relations_count,arom_ontology,3.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,triple_count_delta,arom_ontology,-1182.0,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,connectivity_ratio,arom_ontology,0.9957,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,triple_preservation_ratio,arom_ontology,0.9888,
metrics,swo-acm_aml_15000c_p1000_deepseek_deepseek-v4-flash,annotation_coverage_ratio,arom_ontology,0.9877,
